user_id,lastseen,gender,created,language,country_code,status,is_business,dob
4308,2020-07-08 21:28:02.468+00,NULL,2020-07-08 21:28:02.467+00,en,AR,active,f,NULL
4312,2020-07-09 01:36:00.298+00,M,2020-07-08 23:38:03.636+00,en,MX,active,f,1987-11-26
4317,2020-07-09 01:01:57.636+00,NULL,2020-07-09 01:01:57.636+00,en,MX,active,f,NULL
4321,2020-07-09 04:49:06.123+00,NULL,2020-07-09 04:49:06.123+00,en,MX,active,f,NULL
4326,2020-07-24 16:37:58.576+00,M,2020-07-09 18:35:42.855+00,en,IE,active,f,1972-02-11
4328,2020-07-09 18:52:26.815+00,NULL,2020-07-09 18:52:26.814+00,en,AR,active,f,NULL
4332,2020-07-09 19:16:13.655+00,NULL,2020-07-09 19:16:13.655+00,en,MX,active,f,NULL
4340,2020-07-09 19:55:58.612+00,NULL,2020-07-09 19:55:58.612+00,en,AR,active,f,NULL
4344,2020-07-09 20:29:58.418+00,NULL,2020-07-09 20:29:58.354+00,en,MX,active,f,NULL
4345,2020-07-09 20:57:35.011+00,NULL,2020-07-09 20:57:35.011+00,en,MX,active,f,NULL
4352,2020-07-09 23:21:53.684+00,NULL,2020-07-09 23:21:53.684+00,en,MX,active,f,NULL
4353,2020-07-09 23:21:54.54+00,NULL,2020-07-09 23:21:54.539+00,en,AR,active,f,NULL
4361,2020-07-10 01:13:42.424+00,NULL,2020-07-10 01:13:42.423+00,en,MX,active,f,NULL
4362,2020-07-10 01:13:43.502+00,NULL,2020-07-10 01:13:43.502+00,en,AR,active,f,NULL
4365,2020-07-10 01:31:34.642+00,NULL,2020-07-10 01:31:34.642+00,en,MX,active,f,NULL
4371,2020-07-10 03:01:43.799+00,NULL,2020-07-10 03:01:43.798+00,en,MX,active,f,NULL
4378,2020-07-10 10:00:03.987+00,NULL,2020-07-10 10:00:03.986+00,en,AR,active,f,NULL
3797,2020-06-12 23:17:45.674+00,NULL,2020-06-12 23:17:45.605+00,en,MX,active,f,NULL
3800,2020-06-12 23:47:21.172+00,NULL,2020-06-12 23:47:21.172+00,en,MX,active,f,NULL
3809,2020-06-14 03:31:46.41+00,NULL,2020-06-14 03:31:46.409+00,en,MX,active,f,NULL
3821,2020-06-15 19:00:52.197+00,NULL,2020-06-15 19:00:52.197+00,en,MX,active,f,NULL
3822,2020-06-15 19:00:53.276+00,NULL,2020-06-15 19:00:53.276+00,en,AR,active,f,NULL
3824,2020-06-15 23:26:57.423+00,NULL,2020-06-15 23:26:57.422+00,en,MX,active,f,NULL
3826,2020-06-16 00:04:08.088+00,NULL,2020-06-16 00:04:08.087+00,en,MX,active,f,NULL
3827,2020-06-16 00:04:08.961+00,NULL,2020-06-16 00:04:08.96+00,en,AR,active,f,NULL
3832,2020-06-16 00:42:19.511+00,NULL,2020-06-16 00:42:19.51+00,en,MX,active,f,NULL
3842,2020-06-16 03:28:56.79+00,NULL,2020-06-16 03:28:56.789+00,en,MX,active,f,NULL
3845,2020-06-16 11:37:42.613+00,NULL,2020-06-16 11:37:42.612+00,en,MX,active,f,NULL
3848,2020-06-17 20:14:17.695+00,F,2020-06-16 13:09:40.113+00,en,MX,active,f,1996-06-19
3851,2020-06-16 16:21:13.293+00,NULL,2020-06-16 16:21:13.292+00,en,AR,active,f,NULL
3854,2020-06-16 17:32:33.137+00,NULL,2020-06-16 17:32:33.137+00,en,MX,active,f,NULL
3863,2020-06-16 19:54:52.203+00,NULL,2020-06-16 19:54:52.203+00,en,AR,active,f,NULL
3867,2020-06-16 20:26:54.52+00,NULL,2020-06-16 20:26:54.452+00,en,CA,active,f,NULL
3870,2020-06-16 20:58:25.411+00,NULL,2020-06-16 20:58:25.411+00,en,MX,active,f,NULL
3872,2020-06-16 21:33:28.575+00,NULL,2020-06-16 21:33:28.497+00,en,CA,active,f,NULL
3873,2020-06-16 22:01:12.837+00,NULL,2020-06-16 22:01:12.836+00,en,MX,active,f,NULL
3876,2020-06-16 22:04:37.89+00,NULL,2020-06-16 22:04:37.824+00,en,CA,active,f,NULL
3877,2020-06-16 22:46:17.003+00,NULL,2020-06-16 22:46:17.002+00,en,MX,active,f,NULL
3880,2020-06-16 23:53:02.667+00,NULL,2020-06-16 23:53:02.666+00,en,MX,active,f,NULL
3888,2020-09-28 16:58:49.839+00,NULL,2020-06-17 02:54:49.031+00,en,CL,active,f,NULL
3894,2020-06-17 03:13:48.126+00,NULL,2020-06-17 03:13:48.056+00,en,AR,active,f,NULL
3896,2020-06-17 03:55:10.848+00,NULL,2020-06-17 03:55:10.847+00,en,AR,active,f,NULL
3906,2020-06-17 17:09:00.271+00,NULL,2020-06-17 17:09:00.271+00,en,AR,active,f,NULL
3915,2020-08-05 23:39:56.707+00,M,2020-06-17 19:43:39.548+00,en,MX,active,f,1987-11-26
3917,2020-06-17 20:15:54.391+00,NULL,2020-06-17 20:15:54.33+00,en,MX,active,f,NULL
3918,2020-06-17 20:17:20.496+00,NULL,2020-06-17 20:17:20.432+00,en,CA,active,f,NULL
3922,2020-06-17 21:19:29.916+00,F,2020-06-17 20:22:25.779+00,en,MX,active,f,1996-06-19
3924,2021-02-22 01:35:23.383+00,M,2020-06-17 22:22:38.774+00,en,MX,active,f,1994-02-23
3932,2020-06-18 08:51:12.45+00,NULL,2020-06-18 08:51:12.45+00,en,AR,active,f,NULL
3933,2020-06-18 14:28:13.256+00,M,2020-06-18 14:28:13.19+00,en,AR,active,f,1992-05-19
3934,2020-06-19 03:48:11.349+00,M,2020-06-18 15:46:58.634+00,en,MX,active,f,1969-12-31
3937,2020-06-18 17:50:52.039+00,NULL,2020-06-18 17:50:51.98+00,en,MX,active,f,NULL
3943,2020-06-18 20:34:56.398+00,NULL,2020-06-18 20:34:56.395+00,en,MX,active,f,NULL
3946,2020-06-18 20:37:03.841+00,NULL,2020-06-18 20:37:03.84+00,en,AR,active,f,NULL
3947,2020-06-18 22:43:57.067+00,NULL,2020-06-18 22:43:57.066+00,en,MX,active,f,NULL
3948,2020-06-18 22:43:57.938+00,NULL,2020-06-18 22:43:57.937+00,en,AR,active,f,NULL
3951,2020-06-18 23:52:32.862+00,NULL,2020-06-18 23:52:32.861+00,en,MX,active,f,NULL
3955,2020-06-19 01:24:06.076+00,NULL,2020-06-19 01:24:06.075+00,en,MX,active,f,NULL
3956,2020-06-19 01:24:06.999+00,NULL,2020-06-19 01:24:06.998+00,en,AR,active,f,NULL
3959,2020-06-19 02:01:08.466+00,NULL,2020-06-19 02:01:08.465+00,en,AR,active,f,NULL
3963,2020-06-19 02:59:28.304+00,M,2020-06-19 02:59:28.232+00,en,MX,active,f,1984-04-27
3967,2020-06-19 04:09:16.781+00,NULL,2020-06-19 04:09:16.78+00,en,MX,active,f,NULL
3972,2020-06-19 17:03:24.305+00,NULL,2020-06-19 17:03:24.305+00,en,MX,active,f,NULL
3973,2020-06-19 17:03:25.173+00,NULL,2020-06-19 17:03:25.172+00,en,AR,active,f,NULL
3974,2020-06-19 17:06:27.822+00,NULL,2020-06-19 17:06:27.821+00,en,MX,active,f,NULL
3982,2020-06-19 18:23:17.964+00,M,2020-06-19 18:23:17.963+00,es,MX,active,f,1969-12-31
3988,2020-10-08 00:21:07.674+00,M,2020-06-20 03:28:41.143+00,en,MX,active,t,1987-11-26
3989,2020-06-20 18:32:12.801+00,NULL,2020-06-20 18:32:12.80+00,en,MX,active,f,NULL
3991,2020-06-20 20:36:46.99+00,NULL,2020-06-20 20:36:46.989+00,en,MX,active,f,NULL
3992,2020-06-20 20:36:47.806+00,NULL,2020-06-20 20:36:47.805+00,en,AR,active,f,NULL
4002,2020-06-22 16:35:02.524+00,NULL,2020-06-22 16:35:02.524+00,en,MX,active,f,NULL
4003,2020-06-22 16:35:03.39+00,NULL,2020-06-22 16:35:03.389+00,en,AR,active,f,NULL
4004,2020-06-22 17:05:12.272+00,NULL,2020-06-22 17:05:12.272+00,en,MX,active,f,NULL
4005,2020-06-22 17:05:13.174+00,NULL,2020-06-22 17:05:13.173+00,en,AR,active,f,NULL
4006,2020-08-25 20:59:08.094+00,M,2020-06-22 17:34:03.20+00,en,MX,active,f,1969-12-31
4008,2020-06-22 21:05:53.853+00,NULL,2020-06-22 21:05:53.852+00,en,MX,active,f,NULL
4014,2020-06-23 01:39:09.125+00,NULL,2020-06-23 01:39:09.124+00,en,MX,active,f,NULL
4015,2020-06-23 01:39:10.089+00,NULL,2020-06-23 01:39:10.089+00,en,AR,active,f,NULL
4019,2020-06-23 04:01:41.432+00,NULL,2020-06-23 04:01:41.35+00,en,MX,active,f,NULL
4024,2020-06-23 14:19:17.91+00,M,2020-06-23 14:19:17.91+00,es,MX,active,f,1992-05-19
4035,2020-06-24 04:54:12.272+00,NULL,2020-06-24 04:54:12.272+00,en,MX,active,f,NULL
4038,2020-06-24 05:16:04.056+00,NULL,2020-06-24 05:16:04.055+00,en,AR,active,f,NULL
4041,2020-06-24 15:34:21.106+00,NULL,2020-06-24 15:34:21.04+00,en,MX,active,f,NULL
4050,2020-06-24 21:52:23.979+00,NULL,2020-06-24 21:52:23.979+00,en,MX,active,f,NULL
4051,2020-06-24 21:52:24.909+00,NULL,2020-06-24 21:52:24.908+00,en,AR,active,f,NULL
4055,2020-06-24 22:21:16.144+00,NULL,2020-06-24 22:21:16.08+00,en,MX,active,f,NULL
4056,2020-06-24 22:32:13.174+00,NULL,2020-06-24 22:32:13.173+00,en,MX,active,f,NULL
4058,2020-06-25 00:26:28.012+00,NULL,2020-06-25 00:26:28.011+00,en,MX,active,f,NULL
4069,2020-06-25 16:08:02.514+00,NULL,2020-06-25 16:08:02.449+00,en,PE,suspended,f,NULL
4073,2020-07-15 01:00:41.104+00,M,2020-06-25 21:11:42.899+00,en,MX,active,f,1987-11-26
4074,2020-06-25 21:22:30.859+00,M,2020-06-25 21:22:30.797+00,en,PE,active,f,1991-10-20
4077,2021-01-18 19:18:24.662+00,M,2020-06-25 21:56:15.565+00,en,MX,active,f,1980-01-01
4080,2020-07-17 21:03:21.579+00,NULL,2020-06-25 22:24:58.827+00,en,MX,active,f,NULL
4088,2020-06-26 04:14:27.17+00,NULL,2020-06-26 04:14:27.169+00,en,MX,active,f,NULL
4089,2020-06-26 04:14:28.158+00,NULL,2020-06-26 04:14:28.157+00,en,AR,active,f,NULL
4090,2020-09-01 16:24:52.301+00,M,2020-06-26 04:15:06.80+00,en,MX,active,f,1984-08-22
4095,2020-06-27 20:18:51.99+00,NULL,2020-06-27 20:18:51.99+00,en,MX,active,f,NULL
4101,2020-06-29 13:54:42.149+00,NULL,2020-06-29 13:54:42.148+00,en,MX,active,f,NULL
4108,2020-06-29 17:14:25.786+00,M,2020-06-29 17:14:25.724+00,en,MX,active,f,1987-11-26
4117,2020-06-29 18:25:25.283+00,NULL,2020-06-29 18:25:25.228+00,en,MX,active,f,NULL
4122,2020-06-29 22:03:59.952+00,NULL,2020-06-29 22:03:59.883+00,en,MX,active,f,NULL
4131,2020-06-30 02:57:20.449+00,NULL,2020-06-30 02:57:20.388+00,en,CA,active,f,NULL
4141,2020-06-30 18:24:06.799+00,NULL,2020-06-30 18:24:06.735+00,en,MX,active,f,NULL
4143,2020-06-30 19:00:23.721+00,NULL,2020-06-30 19:00:23.721+00,en,AR,active,f,NULL
4144,2020-06-30 19:15:15.756+00,NULL,2020-06-30 19:15:15.755+00,en,MX,active,f,NULL
4148,2020-06-30 20:04:21.913+00,NULL,2020-06-30 20:04:21.912+00,en,MX,active,f,NULL
4152,2020-06-30 20:20:26.937+00,NULL,2020-06-30 20:20:26.937+00,en,MX,active,f,NULL
4156,2020-07-01 00:31:58.238+00,NULL,2020-07-01 00:31:58.238+00,en,AR,active,f,NULL
4159,2020-07-01 00:51:01.562+00,NULL,2020-07-01 00:51:01.561+00,en,MX,active,f,NULL
4163,2020-07-01 02:08:15.13+00,NULL,2020-07-01 02:08:15.009+00,en,CA,active,f,NULL
4168,2020-07-01 14:32:19.788+00,NULL,2020-07-01 14:32:19.788+00,en,MX,active,f,NULL
4176,2020-07-01 20:52:09.39+00,M,2020-07-01 20:52:09.318+00,en,MX,active,f,1983-12-06
4177,2020-10-06 18:02:02.875+00,M,2020-07-01 21:05:31.281+00,en,MX,active,f,1988-03-27
4181,2020-07-01 23:50:22.927+00,M,2020-07-01 23:25:50.131+00,en,MX,active,f,1991-06-30
4189,2020-07-02 14:22:38.36+00,NULL,2020-07-02 14:22:38.359+00,en,AR,active,f,NULL
4197,2020-07-02 19:30:22.379+00,NULL,2020-07-02 19:30:22.378+00,en,MX,active,f,NULL
4200,2020-07-02 19:33:02.894+00,NULL,2020-07-02 19:33:02.893+00,en,AR,active,f,NULL
4201,2020-07-02 19:35:08.019+00,NULL,2020-07-02 19:35:08.018+00,en,MX,active,f,NULL
4202,2020-07-02 19:35:08.801+00,NULL,2020-07-02 19:35:08.80+00,en,AR,active,f,NULL
4209,2020-07-02 20:47:46.711+00,NULL,2020-07-02 20:47:46.711+00,en,MX,active,f,NULL
4220,2020-07-03 16:16:32.279+00,NULL,2020-07-03 16:16:32.278+00,en,AR,active,f,NULL
4224,2020-07-03 18:52:58.783+00,NULL,2020-07-03 18:52:58.782+00,en,AR,active,f,NULL
4228,2020-07-03 19:02:05.483+00,NULL,2020-07-03 19:02:05.481+00,en,MX,active,f,NULL
4230,2020-07-03 19:14:58.101+00,NULL,2020-07-03 19:14:58.101+00,en,MX,active,f,NULL
4231,2020-07-03 19:14:58.988+00,NULL,2020-07-03 19:14:58.988+00,en,AR,active,f,NULL
4233,2020-07-03 19:18:43.715+00,NULL,2020-07-03 19:18:43.714+00,en,AR,active,f,NULL
4243,2020-07-05 01:57:12.749+00,NULL,2020-07-05 01:57:12.749+00,en,AR,active,f,NULL
4245,2020-07-05 02:32:52.564+00,NULL,2020-07-05 02:32:52.564+00,en,AR,active,f,NULL
4382,2020-07-10 15:21:18.985+00,NULL,2020-07-10 15:21:18.984+00,en,AR,active,f,NULL
4386,2020-07-10 18:12:17.358+00,NULL,2020-07-10 18:12:17.358+00,en,MX,active,f,NULL
4389,2020-07-10 18:28:42.428+00,NULL,2020-07-10 18:28:42.428+00,en,AR,active,f,NULL
4391,2020-07-10 18:32:13.048+00,NULL,2020-07-10 18:32:13.047+00,en,AR,active,f,NULL
4399,2020-07-10 21:06:35.41+00,NULL,2020-07-10 21:06:35.409+00,en,MX,active,f,NULL
4401,2020-07-10 21:10:08.746+00,NULL,2020-07-10 21:10:08.745+00,en,MX,active,f,NULL
4403,2020-07-10 21:30:47.239+00,NULL,2020-07-10 21:30:47.238+00,en,MX,active,f,NULL
4404,2020-07-10 21:30:48.088+00,NULL,2020-07-10 21:30:48.082+00,en,AR,active,f,NULL
4406,2020-07-10 21:33:50.034+00,NULL,2020-07-10 21:33:50.033+00,en,AR,active,f,NULL
4408,2020-07-10 21:46:38.966+00,NULL,2020-07-10 21:46:38.965+00,en,AR,active,f,NULL
4409,2020-07-10 21:53:34.772+00,NULL,2020-07-10 21:53:34.771+00,en,MX,active,f,NULL
4410,2020-07-10 21:53:35.546+00,NULL,2020-07-10 21:53:35.546+00,en,AR,active,f,NULL
4422,2020-07-11 15:45:50.987+00,NULL,2020-07-11 15:45:50.986+00,en,AR,active,f,NULL
4428,2020-07-12 01:12:06.407+00,NULL,2020-07-12 01:12:06.407+00,en,AR,active,f,NULL
4432,2020-07-12 04:39:47.279+00,NULL,2020-07-12 04:39:47.279+00,en,AR,active,f,NULL
4435,2020-07-12 05:14:56.084+00,NULL,2020-07-12 05:14:56.082+00,en,MX,active,f,NULL
4437,2020-07-12 05:29:39.394+00,NULL,2020-07-12 05:29:39.394+00,en,MX,active,f,NULL
4439,2020-07-12 23:41:32.379+00,M,2020-07-12 23:41:32.315+00,en,MX,active,f,1980-10-12
4440,2020-07-13 08:50:44.282+00,NULL,2020-07-13 08:50:44.281+00,en,MX,active,f,NULL
4441,2020-07-13 08:50:45.068+00,NULL,2020-07-13 08:50:45.067+00,en,AR,active,f,NULL
4445,2020-07-13 16:37:15.248+00,NULL,2020-07-13 16:37:15.247+00,en,AR,active,f,NULL
4451,2020-07-13 18:08:34.155+00,NULL,2020-07-13 18:08:34.154+00,en,AR,active,f,NULL
4455,2020-07-13 19:24:51.36+00,NULL,2020-07-13 19:24:51.359+00,en,AR,active,f,NULL
4458,2020-07-13 19:37:46.068+00,NULL,2020-07-13 19:37:46.067+00,en,AR,active,f,NULL
4460,2020-07-13 19:52:27.162+00,NULL,2020-07-13 19:52:27.161+00,en,AR,active,f,NULL
4463,2020-07-13 20:42:38.183+00,NULL,2020-07-13 20:42:38.182+00,en,MX,active,f,NULL
4465,2020-07-13 20:45:32.653+00,NULL,2020-07-13 20:45:32.587+00,en,MX,active,f,NULL
4468,2020-07-13 21:45:33.62+00,NULL,2020-07-13 21:45:33.62+00,en,AR,active,f,NULL
4472,2020-07-14 02:03:42.581+00,NULL,2020-07-14 02:03:42.51+00,en,CA,active,f,NULL
4478,2020-07-14 08:01:50.416+00,NULL,2020-07-14 08:01:50.415+00,en,AR,active,f,NULL
4483,2020-07-14 16:29:25.036+00,NULL,2020-07-14 16:29:25.036+00,en,MX,active,f,NULL
4486,2020-07-14 16:53:38.216+00,NULL,2020-07-14 16:53:38.215+00,en,AR,active,f,NULL
4487,2020-07-14 16:58:54.486+00,NULL,2020-07-14 16:58:54.485+00,en,MX,active,f,NULL
4491,2020-07-14 18:07:28.316+00,NULL,2020-07-14 18:07:28.315+00,en,MX,active,f,NULL
4494,2020-07-14 18:33:42.171+00,NULL,2020-07-14 18:33:42.17+00,en,AR,active,f,NULL
4495,2020-07-14 18:40:53.123+00,NULL,2020-07-14 18:40:53.123+00,en,AR,active,f,NULL
4503,2020-07-14 21:49:09.267+00,NULL,2020-07-14 21:49:09.267+00,en,AR,active,f,NULL
4515,2020-07-15 04:27:21.055+00,NULL,2020-07-15 04:27:21.054+00,en,MX,active,f,NULL
4528,2020-07-15 17:09:04.261+00,NULL,2020-07-15 17:09:04.261+00,en,AR,active,f,NULL
4533,2020-07-15 18:49:04.798+00,NULL,2020-07-15 18:49:04.797+00,en,AR,active,f,NULL
4538,2020-07-15 23:05:37.742+00,NULL,2020-07-15 23:05:37.741+00,en,AR,active,f,NULL
4550,2020-07-16 17:57:15.055+00,NULL,2020-07-16 17:57:15.055+00,en,MX,active,f,NULL
4551,2020-07-16 17:57:17.081+00,NULL,2020-07-16 17:57:17.08+00,en,AR,active,f,NULL
4556,2020-07-16 22:04:40.481+00,NULL,2020-07-16 22:04:40.48+00,en,MX,active,f,NULL
4564,2020-07-17 03:33:57.525+00,NULL,2020-07-17 03:33:57.524+00,en,AR,active,f,NULL
4568,2020-07-17 04:07:18.153+00,NULL,2020-07-17 04:07:18.152+00,en,AR,active,f,NULL
4577,2020-07-17 06:48:37.602+00,NULL,2020-07-17 06:48:37.602+00,en,AR,active,f,NULL
4583,2020-07-17 14:06:10.113+00,NULL,2020-07-17 14:06:10.112+00,en,AR,active,f,NULL
4585,2020-07-17 14:09:24.05+00,NULL,2020-07-17 14:09:24.05+00,en,AR,active,f,NULL
4586,2020-07-17 14:14:12.518+00,NULL,2020-07-17 14:14:12.517+00,en,MX,active,f,NULL
4587,2020-07-17 14:14:13.404+00,NULL,2020-07-17 14:14:13.404+00,en,AR,active,f,NULL
4591,2020-07-17 15:36:38.848+00,NULL,2020-07-17 15:36:38.847+00,en,AR,active,f,NULL
4592,2020-07-17 16:06:06.459+00,NULL,2020-07-17 16:06:06.458+00,en,MX,active,f,NULL
4597,2020-07-17 16:33:29.355+00,NULL,2020-07-17 16:33:29.355+00,en,AR,active,f,NULL
4603,2020-07-17 17:11:45.433+00,NULL,2020-07-17 17:11:45.432+00,en,AR,active,f,NULL
4609,2020-07-17 17:56:07.295+00,NULL,2020-07-17 17:56:07.294+00,en,AR,active,f,NULL
4615,2020-07-17 18:28:42.646+00,NULL,2020-07-17 18:28:42.645+00,en,AR,active,f,NULL
4618,2020-07-17 19:59:33.168+00,NULL,2020-07-17 19:59:33.168+00,en,MX,active,f,NULL
4619,2020-07-17 19:59:34.234+00,NULL,2020-07-17 19:59:34.234+00,en,AR,active,f,NULL
4622,2020-07-17 22:17:50.55+00,NULL,2020-07-17 22:17:50.549+00,en,MX,active,f,NULL
4626,2020-07-17 22:51:54.156+00,NULL,2020-07-17 22:51:54.155+00,en,MX,active,f,NULL
4637,2020-07-18 00:55:57.379+00,NULL,2020-07-18 00:55:57.378+00,en,AR,active,f,NULL
4638,2020-07-18 02:47:33.009+00,NULL,2020-07-18 02:47:33.009+00,en,MX,active,f,NULL
4640,2020-07-18 03:24:25.505+00,NULL,2020-07-18 03:24:25.504+00,en,MX,active,f,NULL
4642,2020-07-20 14:29:40.798+00,NULL,2020-07-20 14:29:40.797+00,en,MX,active,f,NULL
4651,2020-07-20 18:51:32.257+00,NULL,2020-07-20 18:51:32.257+00,en,MX,active,f,NULL
4656,2020-07-20 20:07:58.493+00,NULL,2020-07-20 20:07:58.492+00,en,AR,active,f,NULL
4657,2020-07-20 20:30:57.682+00,NULL,2020-07-20 20:30:57.682+00,en,MX,active,f,NULL
4658,2020-07-20 20:30:58.901+00,NULL,2020-07-20 20:30:58.90+00,en,AR,active,f,NULL
4662,2020-07-21 00:41:02.715+00,NULL,2020-07-21 00:41:02.714+00,en,AR,active,f,NULL
4663,2020-07-21 01:00:03.957+00,NULL,2020-07-21 01:00:03.956+00,en,MX,active,f,NULL
4667,2020-07-21 14:28:26.991+00,NULL,2020-07-21 14:28:26.99+00,en,MX,active,f,NULL
4676,2020-07-21 18:40:42.364+00,NULL,2020-07-21 18:40:42.364+00,en,AR,active,f,NULL
4678,2020-07-21 22:22:19.138+00,NULL,2020-07-21 22:22:19.069+00,en,MX,active,f,NULL
4684,2020-07-22 01:33:35.167+00,NULL,2020-07-22 01:33:35.166+00,en,AR,active,f,NULL
4685,2020-07-22 02:05:21.661+00,NULL,2020-07-22 02:05:21.66+00,en,MX,active,f,NULL
4688,2020-07-22 11:03:45.81+00,NULL,2020-07-22 11:03:45.809+00,en,MX,active,f,NULL
4690,2020-07-22 14:13:06.557+00,NULL,2020-07-22 14:13:06.556+00,en,AR,active,f,NULL
4692,2020-07-22 14:53:45.278+00,NULL,2020-07-22 14:53:45.277+00,en,AR,active,f,NULL
4693,2020-07-22 15:01:04.352+00,NULL,2020-07-22 15:01:04.351+00,en,AR,active,f,NULL
4694,2020-07-22 15:07:52.025+00,NULL,2020-07-22 15:07:52.024+00,en,AR,active,f,NULL
4699,2020-09-17 18:08:33.098+00,F,2020-07-22 17:39:14.726+00,en,MX,active,f,1968-02-15
4702,2020-07-22 18:40:46.65+00,NULL,2020-07-22 18:40:46.649+00,en,MX,active,f,NULL
4704,2020-07-22 19:15:25.962+00,NULL,2020-07-22 19:15:25.961+00,en,MX,active,f,NULL
4708,2020-07-22 20:06:16.646+00,NULL,2020-07-22 20:06:16.645+00,en,AR,active,f,NULL
4713,2020-07-22 20:20:37.304+00,NULL,2020-07-22 20:20:37.304+00,en,MX,active,f,NULL
4714,2020-07-22 20:20:39.331+00,NULL,2020-07-22 20:20:39.33+00,en,AR,active,f,NULL
4715,2020-07-22 20:23:05.574+00,NULL,2020-07-22 20:23:05.574+00,en,MX,active,f,NULL
4722,2020-07-22 20:52:47.143+00,NULL,2020-07-22 20:52:47.142+00,en,AR,active,f,NULL
4723,2020-07-22 20:59:18.336+00,NULL,2020-07-22 20:59:18.336+00,en,MX,active,f,NULL
4729,2020-07-22 21:50:29.30+00,NULL,2020-07-22 21:50:29.30+00,en,MX,active,f,NULL
4730,2020-07-22 21:50:32.279+00,NULL,2020-07-22 21:50:32.278+00,en,AR,active,f,NULL
4735,2020-07-22 22:55:58.642+00,NULL,2020-07-22 22:55:58.641+00,en,MX,active,f,NULL
4737,2020-07-23 00:37:13.75+00,NULL,2020-07-23 00:37:13.749+00,en,MX,active,f,NULL
4742,2020-07-23 01:58:26.756+00,NULL,2020-07-23 01:58:26.755+00,en,AR,active,f,NULL
4743,2020-07-23 14:19:59.148+00,NULL,2020-07-23 14:19:59.147+00,en,MX,active,f,NULL
4749,2020-08-03 17:24:13+00,NULL,2020-07-23 19:17:47.554+00,es,MX,active,f,NULL
4765,2020-07-24 11:21:25.801+00,NULL,2020-07-24 11:21:25.801+00,en,MX,active,f,NULL
4776,2020-07-24 19:43:09.787+00,NULL,2020-07-24 19:43:09.787+00,en,MX,active,f,NULL
4777,2020-07-24 19:43:11.504+00,NULL,2020-07-24 19:43:11.503+00,en,AR,active,f,NULL
4779,2020-07-24 20:08:09.004+00,NULL,2020-07-24 20:08:09.004+00,en,AR,active,f,NULL
4780,2020-07-24 20:36:41.986+00,NULL,2020-07-24 20:36:41.986+00,en,MX,active,f,NULL
4782,2020-07-24 21:04:44.995+00,NULL,2020-07-24 21:04:44.994+00,en,MX,active,f,NULL
4785,2020-07-24 21:33:02.158+00,NULL,2020-07-24 21:33:02.158+00,en,AR,active,f,NULL
4788,2020-07-24 22:21:31.544+00,NULL,2020-07-24 22:21:31.543+00,en,MX,active,f,NULL
4792,2020-07-24 23:05:54.763+00,NULL,2020-07-24 23:05:54.763+00,en,MX,active,f,NULL
4793,2020-07-24 23:05:56.298+00,NULL,2020-07-24 23:05:56.298+00,en,AR,active,f,NULL
4794,2020-07-24 23:28:06.477+00,NULL,2020-07-24 23:28:06.393+00,en,MX,active,f,NULL
4796,2020-07-24 23:36:32.951+00,NULL,2020-07-24 23:36:32.95+00,en,AR,active,f,NULL
4806,2020-07-26 22:22:38.929+00,NULL,2020-07-26 22:22:38.929+00,en,AR,active,f,NULL
4807,2020-07-27 04:44:57.539+00,NULL,2020-07-27 04:44:57.538+00,en,MX,active,f,NULL
4247,2020-07-05 03:16:22.58+00,NULL,2020-07-05 03:16:22.579+00,en,MX,active,f,NULL
4249,2020-07-06 01:57:07.533+00,NULL,2020-07-06 01:57:07.447+00,en,MX,active,f,NULL
4255,2020-07-06 23:16:42.188+00,NULL,2020-07-06 23:16:42.187+00,en,MX,active,f,NULL
4260,2020-07-07 00:54:51.74+00,NULL,2020-07-07 00:54:51.739+00,en,AR,active,f,NULL
4266,2020-07-07 02:19:08.399+00,NULL,2020-07-07 02:19:08.398+00,en,AR,active,f,NULL
4268,2020-07-07 02:48:22.178+00,NULL,2020-07-07 02:48:22.177+00,en,AR,active,f,NULL
4275,2020-07-07 18:32:34.984+00,NULL,2020-07-07 18:32:34.983+00,en,AR,active,f,NULL
4283,2020-07-07 23:25:17.617+00,NULL,2020-07-07 23:25:17.617+00,en,AR,active,f,NULL
4284,2020-07-08 04:36:11.144+00,NULL,2020-07-08 04:33:51.952+00,en,MX,active,f,NULL
4293,2020-07-08 16:02:04.891+00,NULL,2020-07-08 16:02:04.89+00,en,AR,active,f,NULL
4298,2020-07-08 16:55:10.593+00,NULL,2020-07-08 16:55:10.592+00,en,AR,active,f,NULL
4305,2020-07-08 21:13:59.963+00,NULL,2020-07-08 21:13:59.962+00,en,MX,active,f,NULL
4306,2020-07-08 21:14:01.744+00,NULL,2020-07-08 21:14:01.744+00,en,AR,active,f,NULL
4307,2020-07-08 21:28:01.561+00,NULL,2020-07-08 21:28:01.561+00,en,MX,active,f,NULL
4311,2020-07-09 00:52:20.792+00,NULL,2020-07-08 23:14:28.941+00,en,MX,active,f,NULL
4314,2020-07-09 00:09:06.851+00,NULL,2020-07-09 00:09:06.85+00,en,AR,active,f,NULL
4327,2020-07-09 18:45:20.749+00,M,2020-07-09 18:45:20.748+00,en,AR,active,f,1992-05-19
4331,2020-07-09 19:15:42.792+00,NULL,2020-07-09 19:15:42.791+00,en,AR,active,f,NULL
4335,2020-07-09 19:17:16.342+00,NULL,2020-07-09 19:17:16.341+00,en,AR,active,f,NULL
